,0
CP007580:KNLIELFB_00061,750
CP007580:KNLIELFB_00062,751
CP007580:KNLIELFB_00063,752
CP007580:KNLIELFB_00064,753
CP007580:KNLIELFB_00065,754
CP007580:KNLIELFB_00066,755
CP007580:KNLIELFB_00067,756
CP007580:KNLIELFB_00068,757
CP007580:KNLIELFB_00069,758
CP007580:KNLIELFB_00070,759
CP007580:KNLIELFB_00071,760
CP007580:KNLIELFB_00072,761
CP007580:KNLIELFB_00073,762
CP007580:KNLIELFB_00074,763
CP007580:KNLIELFB_00075,764
CP007580:KNLIELFB_00076,765
CP007580:KNLIELFB_00077,766
CP007580:KNLIELFB_00078,767
CP007580:KNLIELFB_00079,768
CP007580:KNLIELFB_00080,769
CP007580:KNLIELFB_00081,770
CP007580:KNLIELFB_00082,771
CP007580:KNLIELFB_00083,772
CP007580:KNLIELFB_00084,773
CP007580:KNLIELFB_00085,774
CP007580:KNLIELFB_00086,775
CP007580:KNLIELFB_00087,776
CP007580:KNLIELFB_00088,777
CP007580:KNLIELFB_00089,778
CP007580:KNLIELFB_00090,779
CP007580:KNLIELFB_00091,780
CP007580:KNLIELFB_00092,781
CP007580:KNLIELFB_00093,782
CP007580:KNLIELFB_00094,783
CP007580:KNLIELFB_00095,784
CP007580:KNLIELFB_00096,785
CP007580:KNLIELFB_00097,786
CP007580:KNLIELFB_00098,787
CP007580:KNLIELFB_00099,788
CP007580:KNLIELFB_00100,789
CP007580:KNLIELFB_00101,790
CP008707.1.gff,791
CP008707:CP008707.1,792
CP008707:FFNFAMLD_00001,793
CP008707:FFNFAMLD_00002,794
CP008707:FFNFAMLD_00003,795
CP008707:FFNFAMLD_00004,796
CP008707:FFNFAMLD_00005,797
CP008707:FFNFAMLD_00006,798
CP008707:FFNFAMLD_00007,799
CP008707:FFNFAMLD_00008,800
CP008707:FFNFAMLD_00009,801
CP008707:FFNFAMLD_00010,802
CP008707:FFNFAMLD_00011,803
CP008707:FFNFAMLD_00012,804
CP008707:FFNFAMLD_00013,805
CP008707:FFNFAMLD_00014,806
CP008707:FFNFAMLD_00015,807
CP008707:FFNFAMLD_00016,808
CP008707:FFNFAMLD_00017,809
CP008707:FFNFAMLD_00018,810
CP008707:FFNFAMLD_00019,811
CP008707:FFNFAMLD_00020,812
CP008707:FFNFAMLD_00021,813
CP008707:FFNFAMLD_00022,814
CP008707:FFNFAMLD_00023,815
CP008707:FFNFAMLD_00024,816
CP008707:FFNFAMLD_00025,817
CP008707:FFNFAMLD_00026,818
CP008707:FFNFAMLD_00027,819
CP008707:FFNFAMLD_00028,820
CP008707:FFNFAMLD_00029,821
CP008707:FFNFAMLD_00030,822
CP008707:FFNFAMLD_00031,823
CP008707:FFNFAMLD_00032,824
CP008707:FFNFAMLD_00033,825
CP008707:FFNFAMLD_00034,826
CP008707:FFNFAMLD_00035,827
CP008707:FFNFAMLD_00036,828
CP008707:FFNFAMLD_00037,829
CP008707:FFNFAMLD_00038,830
CP008707:FFNFAMLD_00039,831
CP008707:FFNFAMLD_00040,832
CP008707:FFNFAMLD_00041,833
CP008707:FFNFAMLD_00042,834
CP008707:FFNFAMLD_00043,835
CP008707:FFNFAMLD_00044,836
CP008707:FFNFAMLD_00045,837
CP008707:FFNFAMLD_00046,838
CP008707:FFNFAMLD_00047,839
CP008707:FFNFAMLD_00048,840
CP008707:FFNFAMLD_00049,841
CP008707:FFNFAMLD_00050,842
CP008707:FFNFAMLD_00051,843
CP008707:FFNFAMLD_00052,844
CP008707:FFNFAMLD_00053,845
CP008707:FFNFAMLD_00054,846
CP008707:FFNFAMLD_00055,847
CP008707:FFNFAMLD_00056,848
CP008707:FFNFAMLD_00057,849
CP008707:FFNFAMLD_00058,850
CP008707:FFNFAMLD_00059,851
CP008707:FFNFAMLD_00060,852
CP008707:FFNFAMLD_00061,853
CP008707:FFNFAMLD_00062,854
CP008707:FFNFAMLD_00063,855
CP008707:FFNFAMLD_00064,856
CP008707:FFNFAMLD_00065,857
CP008707:FFNFAMLD_00066,858
CP008707:FFNFAMLD_00067,859
CP008707:FFNFAMLD_00068,860
CP008707:FFNFAMLD_00069,861
CP008707:FFNFAMLD_00070,862
CP008707:FFNFAMLD_00071,863
CP008707:FFNFAMLD_00072,864
CP008707:FFNFAMLD_00073,865
CP008707:FFNFAMLD_00074,866
CP008707:FFNFAMLD_00075,867
CP008707:FFNFAMLD_00076,868
CP008707:FFNFAMLD_00077,869
CP008707:FFNFAMLD_00078,870
CP008707:FFNFAMLD_00079,871
CP008707:FFNFAMLD_00080,872
CP008707:FFNFAMLD_00081,873
CP008707:FFNFAMLD_00082,874
CP008707:FFNFAMLD_00083,875
CP008707:FFNFAMLD_00084,876
CP008707:FFNFAMLD_00085,877
CP008707:FFNFAMLD_00086,878
CP008707:FFNFAMLD_00087,879
CP008707:FFNFAMLD_00088,880
CP008707:FFNFAMLD_00089,881
CP008707:FFNFAMLD_00090,882
CP008707:FFNFAMLD_00091,883
CP008707:FFNFAMLD_00092,884
CP008707:FFNFAMLD_00093,885
CP008707:FFNFAMLD_00094,886
CP008707:FFNFAMLD_00095,887
CP008707:FFNFAMLD_00096,888
CP008707:FFNFAMLD_00097,889
CP008707:FFNFAMLD_00098,890
CP008707:FFNFAMLD_00099,891
CP008707:FFNFAMLD_00100,892
CP008707:FFNFAMLD_00101,893
CP008707:FFNFAMLD_00102,894
CP008707:FFNFAMLD_00103,895
CP008707:FFNFAMLD_00104,896
CP008707:FFNFAMLD_00105,897
CP008707:FFNFAMLD_00106,898
CP008707:FFNFAMLD_00107,899
CP008707:FFNFAMLD_00108,900
CP008707:FFNFAMLD_00109,901
CP008707:FFNFAMLD_00110,902
CP008707:FFNFAMLD_00111,903
CP008707:FFNFAMLD_00112,904
CP008707:FFNFAMLD_00113,905
CP008707:FFNFAMLD_00114,906
CP008851.1.gff,907
CP008851:CP008851.1,908
CP008851:DJGPCHIK_00001,909
CP008851:DJGPCHIK_00002,910
CP008851:DJGPCHIK_00003,911
CP008851:DJGPCHIK_00004,912
CP008851:DJGPCHIK_00005,913
CP008851:DJGPCHIK_00006,914
CP008851:DJGPCHIK_00007,915
CP008851:DJGPCHIK_00008,916
CP008851:DJGPCHIK_00009,917
CP008851:DJGPCHIK_00010,918
CP008851:DJGPCHIK_00011,919
CP008851:DJGPCHIK_00012,920
CP008851:DJGPCHIK_00013,921
CP008851:DJGPCHIK_00014,922
CP008851:DJGPCHIK_00015,923
CP008851:DJGPCHIK_00016,924
CP008851:DJGPCHIK_00017,925
CP008851:DJGPCHIK_00018,926
CP008851:DJGPCHIK_00019,927
CP008851:DJGPCHIK_00020,928
CP008851:DJGPCHIK_00021,929
CP008851:DJGPCHIK_00022,930
CP008851:DJGPCHIK_00023,931
CP008851:DJGPCHIK_00024,932
CP008851:DJGPCHIK_00025,933
CP008851:DJGPCHIK_00026,934
CP008851:DJGPCHIK_00027,935
CP008851:DJGPCHIK_00028,936
CP008851:DJGPCHIK_00029,937
CP008851:DJGPCHIK_00030,938
CP008851:DJGPCHIK_00031,939
CP008851:DJGPCHIK_00032,940
CP008851:DJGPCHIK_00033,941
CP008851:DJGPCHIK_00034,942
CP008851:DJGPCHIK_00035,943
CP008851:DJGPCHIK_00036,944
CP008851:DJGPCHIK_00037,945
CP008851:DJGPCHIK_00038,946
CP008851:DJGPCHIK_00039,947
CP008851:DJGPCHIK_00040,948
CP008851:DJGPCHIK_00041,949
CP008851:DJGPCHIK_00042,950
CP008851:DJGPCHIK_00043,951
CP008851:DJGPCHIK_00044,952
CP008851:DJGPCHIK_00045,953
CP008851:DJGPCHIK_00046,954
CP008851:DJGPCHIK_00047,955
CP008851:DJGPCHIK_00048,956
CP008851:DJGPCHIK_00049,957
CP008851:DJGPCHIK_00050,958
CP008851:DJGPCHIK_00051,959
CP008851:DJGPCHIK_00052,960
CP008851:DJGPCHIK_00053,961
CP008851:DJGPCHIK_00054,962
CP008851:DJGPCHIK_00055,963
CP008851:DJGPCHIK_00056,964
CP008851:DJGPCHIK_00057,965
CP008851:DJGPCHIK_00058,966
CP008851:DJGPCHIK_00059,967
CP008851:DJGPCHIK_00060,968
CP008851:DJGPCHIK_00061,969
CP008851:DJGPCHIK_00062,970
CP008851:DJGPCHIK_00063,971
CP008851:DJGPCHIK_00064,972
CP008851:DJGPCHIK_00065,973
CP008851:DJGPCHIK_00066,974
CP008851:DJGPCHIK_00067,975
CP008851:DJGPCHIK_00068,976
CP008851:DJGPCHIK_00069,977
CP008851:DJGPCHIK_00070,978
CP008851:DJGPCHIK_00071,979
CP008851:DJGPCHIK_00072,980
CP008851:DJGPCHIK_00073,981
CP008851:DJGPCHIK_00074,982
CP008851:DJGPCHIK_00075,983
CP008851:DJGPCHIK_00076,984
CP008851:DJGPCHIK_00077,985
CP008851:DJGPCHIK_00078,986
CP008851:DJGPCHIK_00079,987
CP008851:DJGPCHIK_00080,988
CP008851:DJGPCHIK_00081,989
CP008851:DJGPCHIK_00082,990
CP008851:DJGPCHIK_00083,991
CP008851:DJGPCHIK_00084,992
CP008851:DJGPCHIK_00085,993
CP008851:DJGPCHIK_00086,994
CP008851:DJGPCHIK_00087,995
CP008851:DJGPCHIK_00088,996
CP008851:DJGPCHIK_00089,997
CP008851:DJGPCHIK_00090,998
CP008851:DJGPCHIK_00091,999
CP008851:DJGPCHIK_00092,1000
CP008851:DJGPCHIK_00093,1001
CP008851:DJGPCHIK_00094,1002
CP008851:DJGPCHIK_00095,1003
CP008851:DJGPCHIK_00096,1004
CP008851:DJGPCHIK_00097,1005
CP008851:DJGPCHIK_00098,1006
CP008851:DJGPCHIK_00099,1007
CP008851:DJGPCHIK_00100,1008
CP008851:DJGPCHIK_00101,1009
CP008851:DJGPCHIK_00102,1010
CP012008.1.gff,1011
CP012008:CP012008.1,1012
CP012008:IFPJJOJE_00001,1013
CP012008:IFPJJOJE_00002,1014
CP012008:IFPJJOJE_00003,1015
CP012008:IFPJJOJE_00004,1016
CP012008:IFPJJOJE_00005,1017
CP012008:IFPJJOJE_00006,1018
CP012008:IFPJJOJE_00007,1019
CP012008:IFPJJOJE_00008,1020
CP012008:IFPJJOJE_00009,1021
CP012008:IFPJJOJE_00010,1022
CP012008:IFPJJOJE_00011,1023
CP012008:IFPJJOJE_00012,1024
CP012008:IFPJJOJE_00013,1025
CP012008:IFPJJOJE_00014,1026
CP012008:IFPJJOJE_00015,1027
CP012008:IFPJJOJE_00016,1028
CP012008:IFPJJOJE_00017,1029
CP012008:IFPJJOJE_00018,1030
CP012008:IFPJJOJE_00019,1031
CP012008:IFPJJOJE_00020,1032
CP012008:IFPJJOJE_00021,1033
CP012008:IFPJJOJE_00022,1034
CP012008:IFPJJOJE_00023,1035
CP012008:IFPJJOJE_00024,1036
CP012008:IFPJJOJE_00025,1037
CP012008:IFPJJOJE_00026,1038
CP012008:IFPJJOJE_00027,1039
CP012008:IFPJJOJE_00028,1040
CP012008:IFPJJOJE_00029,1041
CP012008:IFPJJOJE_00030,1042
CP012008:IFPJJOJE_00031,1043
CP012008:IFPJJOJE_00032,1044
CP012008:IFPJJOJE_00033,1045
CP012008:IFPJJOJE_00034,1046
CP012008:IFPJJOJE_00035,1047
CP012008:IFPJJOJE_00036,1048
CP012008:IFPJJOJE_00037,1049
CP012008:IFPJJOJE_00038,1050
CP012008:IFPJJOJE_00039,1051
CP012008:IFPJJOJE_00040,1052
CP012008:IFPJJOJE_00041,1053
CP012008:IFPJJOJE_00042,1054
CP012008:IFPJJOJE_00043,1055
CP012008:IFPJJOJE_00044,1056
CP012008:IFPJJOJE_00045,1057
CP012008:IFPJJOJE_00046,1058
CP012008:IFPJJOJE_00047,1059
CP012008:IFPJJOJE_00048,1060
CP012008:IFPJJOJE_00049,1061
CP012008:IFPJJOJE_00050,1062
CP012008:IFPJJOJE_00051,1063
CP012008:IFPJJOJE_00052,1064
CP012008:IFPJJOJE_00053,1065
CP012008:IFPJJOJE_00054,1066
CP012008:IFPJJOJE_00055,1067
CP012008:IFPJJOJE_00056,1068
CP012008:IFPJJOJE_00057,1069
CP012008:IFPJJOJE_00058,1070
CP012008:IFPJJOJE_00059,1071
CP012008:IFPJJOJE_00060,1072
CP012008:IFPJJOJE_00061,1073
CP012008:IFPJJOJE_00062,1074
CP012008:IFPJJOJE_00063,1075
CP012008:IFPJJOJE_00064,1076
CP012008:IFPJJOJE_00065,1077
CP012008:IFPJJOJE_00066,1078
CP012008:IFPJJOJE_00067,1079
CP012008:IFPJJOJE_00068,1080
CP012008:IFPJJOJE_00069,1081
CP012008:IFPJJOJE_00070,1082
CP012008:IFPJJOJE_00071,1083
CP012008:IFPJJOJE_00072,1084
CP012008:IFPJJOJE_00073,1085
CP012008:IFPJJOJE_00074,1086
CP012008:IFPJJOJE_00075,1087
CP012008:IFPJJOJE_00076,1088
CP012008:IFPJJOJE_00077,1089
CP012008:IFPJJOJE_00078,1090
CP012008:IFPJJOJE_00079,1091
CP012008:IFPJJOJE_00080,1092
CP012008:IFPJJOJE_00081,1093
CP012008:IFPJJOJE_00082,1094
CP012008:IFPJJOJE_00083,1095
CP012008:IFPJJOJE_00084,1096
CP012008:IFPJJOJE_00085,1097
CP012008:IFPJJOJE_00086,1098
CP012008:IFPJJOJE_00087,1099
CP012008:IFPJJOJE_00088,1100
CP012008:IFPJJOJE_00089,1101
CP012008:IFPJJOJE_00090,1102
CP012008:IFPJJOJE_00091,1103
CP012008:IFPJJOJE_00092,1104
CP012008:IFPJJOJE_00093,1105
CP012008:IFPJJOJE_00094,1106
CP012008:IFPJJOJE_00095,1107
CP012008:IFPJJOJE_00096,1108
CP012008:IFPJJOJE_00097,1109
CP012008:IFPJJOJE_00098,1110
CP012008:IFPJJOJE_00099,1111
CP012008:IFPJJOJE_00100,1112
CP012008:IFPJJOJE_00101,1113
CP012008:IFPJJOJE_00102,1114
CP012008:IFPJJOJE_00103,1115
CP012008:IFPJJOJE_00104,1116
CP012008:IFPJJOJE_00105,1117
CP012008:IFPJJOJE_00106,1118
CP012008:IFPJJOJE_00107,1119
CP012008:IFPJJOJE_00108,1120
CP012008:IFPJJOJE_00109,1121
CP012008:IFPJJOJE_00110,1122
CP012008:IFPJJOJE_00111,1123
CP012008:IFPJJOJE_00112,1124
CP012008:IFPJJOJE_00113,1125
CP012008:IFPJJOJE_00114,1126
CP012008:IFPJJOJE_00115,1127
CP012008:IFPJJOJE_00116,1128
CP014216.1.gff,1129
CP014216:CP014216.1,1130
CP014216:DLDLNBIC_00001,1131
CP014216:DLDLNBIC_00002,1132
CP014216:DLDLNBIC_00003,1133
CP014216:DLDLNBIC_00004,1134
CP014216:DLDLNBIC_00005,1135
CP014216:DLDLNBIC_00006,1136
CP014216:DLDLNBIC_00007,1137
CP014216:DLDLNBIC_00008,1138
CP014216:DLDLNBIC_00009,1139
CP014216:DLDLNBIC_00010,1140
CP014216:DLDLNBIC_00011,1141
CP014216:DLDLNBIC_00012,1142
CP014216:DLDLNBIC_00013,1143
CP014216:DLDLNBIC_00014,1144
CP014216:DLDLNBIC_00015,1145
CP014216:DLDLNBIC_00016,1146
CP014216:DLDLNBIC_00017,1147
CP014216:DLDLNBIC_00018,1148
CP014216:DLDLNBIC_00019,1149
CP014216:DLDLNBIC_00020,1150
CP014216:DLDLNBIC_00021,1151
CP014216:DLDLNBIC_00022,1152
CP014216:DLDLNBIC_00023,1153
CP014216:DLDLNBIC_00024,1154
CP014216:DLDLNBIC_00025,1155
CP014216:DLDLNBIC_00026,1156
CP014216:DLDLNBIC_00027,1157
CP014216:DLDLNBIC_00028,1158
CP014216:DLDLNBIC_00029,1159
CP014216:DLDLNBIC_00030,1160
CP014216:DLDLNBIC_00031,1161
CP014216:DLDLNBIC_00032,1162
CP014216:DLDLNBIC_00033,1163
CP014216:DLDLNBIC_00034,1164
CP014216:DLDLNBIC_00035,1165
CP014216:DLDLNBIC_00036,1166
CP014216:DLDLNBIC_00037,1167
CP014216:DLDLNBIC_00038,1168
CP014216:DLDLNBIC_00039,1169
CP014216:DLDLNBIC_00040,1170
CP014216:DLDLNBIC_00041,1171
CP014216:DLDLNBIC_00042,1172
CP014216:DLDLNBIC_00043,1173
CP014216:DLDLNBIC_00044,1174
CP014216:DLDLNBIC_00045,1175
CP014216:DLDLNBIC_00046,1176
CP014216:DLDLNBIC_00047,1177
CP014216:DLDLNBIC_00048,1178
CP014216:DLDLNBIC_00049,1179
CP014216:DLDLNBIC_00050,1180
CP014216:DLDLNBIC_00051,1181
CP014216:DLDLNBIC_00052,1182
CP014216:DLDLNBIC_00053,1183
CP014216:DLDLNBIC_00054,1184
CP014216:DLDLNBIC_00055,1185
CP014216:DLDLNBIC_00056,1186
CP014216:DLDLNBIC_00057,1187
CP014216:DLDLNBIC_00058,1188
CP014216:DLDLNBIC_00059,1189
CP014216:DLDLNBIC_00060,1190
CP014216:DLDLNBIC_00061,1191
CP014216:DLDLNBIC_00062,1192
CP014216:DLDLNBIC_00063,1193
CP014216:DLDLNBIC_00064,1194
CP014216:DLDLNBIC_00065,1195
CP014216:DLDLNBIC_00066,1196
CP014216:DLDLNBIC_00067,1197
CP014216:DLDLNBIC_00068,1198
CP014216:DLDLNBIC_00069,1199
CP014216:DLDLNBIC_00070,1200
CP014216:DLDLNBIC_00071,1201
CP014216:DLDLNBIC_00072,1202
CP014216:DLDLNBIC_00073,1203
CP014216:DLDLNBIC_00074,1204
CP014216:DLDLNBIC_00075,1205
CP014216:DLDLNBIC_00076,1206
CP014216:DLDLNBIC_00077,1207
CP014216:DLDLNBIC_00078,1208
CP014216:DLDLNBIC_00079,1209
CP014216:DLDLNBIC_00080,1210
CP014216:DLDLNBIC_00081,1211
CP014216:DLDLNBIC_00082,1212
CP014216:DLDLNBIC_00083,1213
CP014216:DLDLNBIC_00084,1214
CP014216:DLDLNBIC_00085,1215
CP014216:DLDLNBIC_00086,1216
CP014216:DLDLNBIC_00087,1217
CP014216:DLDLNBIC_00088,1218
CP014216:DLDLNBIC_00089,1219
CP014216:DLDLNBIC_00090,1220
CP014216:DLDLNBIC_00091,1221
CP014216:DLDLNBIC_00092,1222
CP014216:DLDLNBIC_00093,1223
CP014216:DLDLNBIC_00094,1224
CP014216:DLDLNBIC_00095,1225
CP014216:DLDLNBIC_00096,1226
CP014216:DLDLNBIC_00097,1227
CP014216:DLDLNBIC_00098,1228
CP014216:DLDLNBIC_00099,1229
CP014216:DLDLNBIC_00100,1230
CP014292.1.gff,1231
CP014292:CP014292.1,1232
CP014292:OPDHJAIH_00001,1233
CP014292:OPDHJAIH_00002,1234
CP014292:OPDHJAIH_00003,1235
CP014292:OPDHJAIH_00004,1236
CP014292:OPDHJAIH_00005,1237
CP014292:OPDHJAIH_00006,1238
CP014292:OPDHJAIH_00007,1239
CP014292:OPDHJAIH_00008,1240
CP014292:OPDHJAIH_00009,1241
CP014292:OPDHJAIH_00010,1242
CP014292:OPDHJAIH_00011,1243
CP014292:OPDHJAIH_00012,1244
CP014292:OPDHJAIH_00013,1245
CP014292:OPDHJAIH_00014,1246
CP014292:OPDHJAIH_00015,1247
CP014292:OPDHJAIH_00016,1248
CP014292:OPDHJAIH_00017,1249
CP014292:OPDHJAIH_00018,1250
CP014292:OPDHJAIH_00019,1251
CP014292:OPDHJAIH_00020,1252
CP014292:OPDHJAIH_00021,1253
CP014292:OPDHJAIH_00022,1254
CP014292:OPDHJAIH_00023,1255
CP014292:OPDHJAIH_00024,1256
CP014292:OPDHJAIH_00025,1257
CP014292:OPDHJAIH_00026,1258
CP014292:OPDHJAIH_00027,1259
CP014292:OPDHJAIH_00028,1260
CP014292:OPDHJAIH_00029,1261
CP014292:OPDHJAIH_00030,1262
CP014292:OPDHJAIH_00031,1263
CP014292:OPDHJAIH_00032,1264
CP014292:OPDHJAIH_00033,1265
CP014292:OPDHJAIH_00034,1266
CP014292:OPDHJAIH_00035,1267
CP014292:OPDHJAIH_00036,1268
CP014292:OPDHJAIH_00037,1269
CP014292:OPDHJAIH_00038,1270
CP014292:OPDHJAIH_00039,1271
CP014292:OPDHJAIH_00040,1272
CP014292:OPDHJAIH_00041,1273
CP014292:OPDHJAIH_00042,1274
CP014292:OPDHJAIH_00043,1275
CP014292:OPDHJAIH_00044,1276
CP014292:OPDHJAIH_00045,1277
CP014292:OPDHJAIH_00046,1278
CP014292:OPDHJAIH_00047,1279
CP014292:OPDHJAIH_00048,1280
CP014292:OPDHJAIH_00049,1281
CP014292:OPDHJAIH_00050,1282
CP014292:OPDHJAIH_00051,1283
CP014292:OPDHJAIH_00052,1284
CP014292:OPDHJAIH_00053,1285
CP014292:OPDHJAIH_00054,1286
CP014292:OPDHJAIH_00055,1287
CP014292:OPDHJAIH_00056,1288
CP014292:OPDHJAIH_00057,1289
CP014292:OPDHJAIH_00058,1290
CP014292:OPDHJAIH_00059,1291
CP014292:OPDHJAIH_00060,1292
CP014292:OPDHJAIH_00061,1293
CP014292:OPDHJAIH_00062,1294
CP014292:OPDHJAIH_00063,1295
CP014292:OPDHJAIH_00064,1296
CP014292:OPDHJAIH_00065,1297
CP014292:OPDHJAIH_00066,1298
CP014292:OPDHJAIH_00067,1299
CP014292:OPDHJAIH_00068,1300
CP014292:OPDHJAIH_00069,1301
CP014292:OPDHJAIH_00070,1302
CP014292:OPDHJAIH_00071,1303
CP014292:OPDHJAIH_00072,1304
CP014292:OPDHJAIH_00073,1305
CP014292:OPDHJAIH_00074,1306
CP014292:OPDHJAIH_00075,1307
CP014292:OPDHJAIH_00076,1308
CP014292:OPDHJAIH_00077,1309
CP014292:OPDHJAIH_00078,1310
CP014292:OPDHJAIH_00079,1311
CP014292:OPDHJAIH_00080,1312
CP014292:OPDHJAIH_00081,1313
CP014292:OPDHJAIH_00082,1314
CP014292:OPDHJAIH_00083,1315
CP014292:OPDHJAIH_00084,1316
CP014292:OPDHJAIH_00085,1317
CP014292:OPDHJAIH_00086,1318
CP014292:OPDHJAIH_00087,1319
CP014292:OPDHJAIH_00088,1320
CP014292:OPDHJAIH_00089,1321
CP014292:OPDHJAIH_00090,1322
CP014292:OPDHJAIH_00091,1323
CP014292:OPDHJAIH_00092,1324
CP014292:OPDHJAIH_00093,1325
CP014292:OPDHJAIH_00094,1326
CP014292:OPDHJAIH_00095,1327
CP014292:OPDHJAIH_00096,1328
CP014292:OPDHJAIH_00097,1329
CP014292:OPDHJAIH_00098,1330
CP014292:OPDHJAIH_00099,1331
CP014292:OPDHJAIH_00100,1332
CP014292:OPDHJAIH_00101,1333
CP014292:OPDHJAIH_00102,1334
CP014292:OPDHJAIH_00103,1335
CP014292:OPDHJAIH_00104,1336
CP014292:OPDHJAIH_00105,1337
CP014292:OPDHJAIH_00106,1338
CP014292:OPDHJAIH_00107,1339
CP014292:OPDHJAIH_00108,1340
CP014292:OPDHJAIH_00109,1341
CP014292:OPDHJAIH_00110,1342
CP014292:OPDHJAIH_00111,1343
CP014292:OPDHJAIH_00112,1344
CP014292:OPDHJAIH_00113,1345
CP014292:OPDHJAIH_00114,1346
CP014292:OPDHJAIH_00115,1347
CP014292:OPDHJAIH_00116,1348
CP014292:OPDHJAIH_00117,1349
CP014292:OPDHJAIH_00118,1350
CP014292:OPDHJAIH_00119,1351
CP014292:OPDHJAIH_00120,1352
CP014292:OPDHJAIH_00121,1353
CP014292:OPDHJAIH_00122,1354
CP015366.1.gff,1355
CP015366:CP015366.1,1356
CP015366:JPPBFIKB_00001,1357
CP015366:JPPBFIKB_00002,1358
CP015366:JPPBFIKB_00003,1359
CP015366:JPPBFIKB_00004,1360
CP015366:JPPBFIKB_00005,1361
CP015366:JPPBFIKB_00006,1362
CP015366:JPPBFIKB_00007,1363
CP015366:JPPBFIKB_00008,1364
CP015366:JPPBFIKB_00009,1365
CP015366:JPPBFIKB_00010,1366
CP015366:JPPBFIKB_00011,1367
CP015366:JPPBFIKB_00012,1368
CP015366:JPPBFIKB_00013,1369
CP015366:JPPBFIKB_00014,1370
CP015366:JPPBFIKB_00015,1371
CP015366:JPPBFIKB_00016,1372
CP015366:JPPBFIKB_00017,1373
CP015366:JPPBFIKB_00018,1374
CP015366:JPPBFIKB_00019,1375
CP015366:JPPBFIKB_00020,1376
CP015366:JPPBFIKB_00021,1377
CP015366:JPPBFIKB_00022,1378
CP015366:JPPBFIKB_00023,1379
CP015366:JPPBFIKB_00024,1380
CP015366:JPPBFIKB_00025,1381
CP015366:JPPBFIKB_00026,1382
CP015366:JPPBFIKB_00027,1383
CP015366:JPPBFIKB_00028,1384
CP015366:JPPBFIKB_00029,1385
CP015366:JPPBFIKB_00030,1386
CP015366:JPPBFIKB_00031,1387
CP015366:JPPBFIKB_00032,1388
CP015366:JPPBFIKB_00033,1389
CP015366:JPPBFIKB_00034,1390
CP015366:JPPBFIKB_00035,1391
CP015366:JPPBFIKB_00036,1392
CP015366:JPPBFIKB_00037,1393
CP015366:JPPBFIKB_00038,1394
CP015366:JPPBFIKB_00039,1395
CP015366:JPPBFIKB_00040,1396
CP015366:JPPBFIKB_00041,1397
CP015366:JPPBFIKB_00042,1398
CP015366:JPPBFIKB_00043,1399
CP015366:JPPBFIKB_00044,1400
CP015366:JPPBFIKB_00045,1401
CP015366:JPPBFIKB_00046,1402
CP015366:JPPBFIKB_00047,1403
CP015366:JPPBFIKB_00048,1404
CP015366:JPPBFIKB_00049,1405
CP015366:JPPBFIKB_00050,1406
CP015366:JPPBFIKB_00051,1407
CP015366:JPPBFIKB_00052,1408
CP015366:JPPBFIKB_00053,1409
CP015366:JPPBFIKB_00054,1410
CP015366:JPPBFIKB_00055,1411
CP015366:JPPBFIKB_00056,1412
CP015366:JPPBFIKB_00057,1413
CP015366:JPPBFIKB_00058,1414
CP015366:JPPBFIKB_00059,1415
CP015366:JPPBFIKB_00060,1416
CP015366:JPPBFIKB_00061,1417
CP015366:JPPBFIKB_00062,1418
CP015366:JPPBFIKB_00063,1419
CP015366:JPPBFIKB_00064,1420
CP015366:JPPBFIKB_00065,1421
CP015366:JPPBFIKB_00066,1422
CP015366:JPPBFIKB_00067,1423
CP015366:JPPBFIKB_00068,1424
CP015366:JPPBFIKB_00069,1425
CP015366:JPPBFIKB_00070,1426
CP015366:JPPBFIKB_00071,1427
CP015366:JPPBFIKB_00072,1428
CP015366:JPPBFIKB_00073,1429
CP015366:JPPBFIKB_00074,1430
CP015366:JPPBFIKB_00075,1431
CP015366:JPPBFIKB_00076,1432
CP015366:JPPBFIKB_00077,1433
CP015366:JPPBFIKB_00078,1434
CP015366:JPPBFIKB_00079,1435
CP015366:JPPBFIKB_00080,1436
CP015366:JPPBFIKB_00081,1437
CP015366:JPPBFIKB_00082,1438
CP015366:JPPBFIKB_00083,1439
CP015366:JPPBFIKB_00084,1440
CP015366:JPPBFIKB_00085,1441
CP015366:JPPBFIKB_00086,1442
CP015366:JPPBFIKB_00087,1443
CP015366:JPPBFIKB_00088,1444
CP015366:JPPBFIKB_00089,1445
CP015366:JPPBFIKB_00090,1446
CP015366:JPPBFIKB_00091,1447
CP015366:JPPBFIKB_00092,1448
CP015366:JPPBFIKB_00093,1449
CP015366:JPPBFIKB_00094,1450
CP015366:JPPBFIKB_00095,1451
CP015366:JPPBFIKB_00096,1452
CP015366:JPPBFIKB_00097,1453
CP015366:JPPBFIKB_00098,1454
CP015366:JPPBFIKB_00099,1455
CP015366:JPPBFIKB_00100,1456
CP015366:JPPBFIKB_00101,1457
CP016297.1.gff,1458
CP016297:CP016297.1,1459
CP016297:MPDHGDKB_00001,1460
CP016297:MPDHGDKB_00002,1461
CP016297:MPDHGDKB_00003,1462
CP016297:MPDHGDKB_00004,1463
CP016297:MPDHGDKB_00005,1464
CP016297:MPDHGDKB_00006,1465
CP016297:MPDHGDKB_00007,1466
CP016297:MPDHGDKB_00008,1467
